part_id,click_dt,bounce_dt,open_dt
970688847,,,8/5/2020 0:00
1977756520,11/16/2020 0:00,7/30/2020 5:30,11/12/2020 0:00
2328779674,1/13/2021 0:00,,11/28/2020 0:00
1816282010,,,9/11/2020 0:00
760473455,,,
232742284,,,
2998096720,,,
3499262243,,,
7006305941,,,10/18/2020 0:00
1009000127,10/13/2020 0:00,,7/31/2020 0:00
4241674704,,,
7042423657,9/20/2020 0:00,,8/17/2020 0:00
9693661114,11/20/2020 0:00,,8/9/2020 0:00
9592667581,,,
1451112260,,,
4571790742,,,
795724192,,,12/13/2020 0:00
2391813875,,,
6174290050,,,
421518783,,,
2725501044,,,9/5/2020 0:00
1192936078,,,
2929316730,,,
4351603124,,,
3173527804,,,8/29/2020 0:00
5841084140,,,
2106170868,12/30/2020 0:00,,11/14/2020 0:00
3545248140,,,
2533461962,,,
2123738127,,,
8988655259,,,
7893994581,,,
3827073730,,,
7443673552,,,
5744334905,,,10/31/2020 0:00
3106672272,,,
3953301357,,,
9501683188,2/4/2021 0:00,,1/30/2021 0:00
3134665382,,,9/25/2020 0:00
6403963094,,,9/18/2020 0:00
8327761249,,,
2630507686,,,1/22/2021 0:00
1262063363,,,
4922124221,,,
471902784,,,
4425796792,,,8/28/2020 0:00
2392635272,,,
3284323048,,,
6497373049,,,
3421131544,1/8/2021 0:00,,11/1/2020 0:00
6141640889,,,
905427867,,,12/12/2020 0:00
4100711365,,,
1039564473,,,9/30/2020 0:00
2353880524,,,10/15/2020 0:00
6437277436,,,
1765728937,1/23/2021 0:00,,10/31/2020 0:00
8968546007,,,
314253210,,,7/31/2020 0:00
7274700017,,,
4820526592,,,
9520997366,12/20/2020 0:00,,8/13/2020 0:00
8344612799,1/18/2021 0:00,,8/2/2020 0:00
1257843520,,,
8514763959,1/12/2021 0:00,,9/30/2020 0:00
1334707414,,,
445928827,1/4/2021 0:00,,11/25/2020 0:00
3252517557,,,
39497849,,,1/17/2021 0:00
4877140455,,,
6084466592,,,
1908849241,,,
4464695599,,,
1710265004,2/6/2021 0:00,,1/9/2021 0:00
5458817824,2/7/2021 0:00,,1/7/2021 0:00
2278512481,,,
73609298,,,
8135968042,9/22/2020 0:00,,8/8/2020 0:00
8373075132,,,1/6/2021 0:00
3156708531,,,9/5/2020 0:00
4198467878,2/12/2021 0:00,,1/25/2021 0:00
3461024937,,,
708296763,,,
1667708864,1/19/2021 0:00,,1/18/2021 0:00
622025916,,,12/16/2020 0:00
1065057484,,,
7824304437,2/10/2021 0:00,,1/18/2021 0:00
9693872233,,,
8529880599,,,9/29/2020 0:00
4669185093,,,8/22/2020 0:00
5853136373,12/3/2020 0:00,,10/13/2020 0:00
4714635734,12/14/2020 0:00,,10/22/2020 0:00
2127483528,,,
6763235983,,,
1541942423,,,
1901835265,,,1/8/2021 0:00
9853761812,,,9/8/2020 0:00
5387436659,,,
125097453,,,
5287315685,,,9/22/2020 0:00
662687019,,,8/15/2020 0:00
7284133177,1/17/2021 0:00,,1/9/2021 0:00
6160657398,,,
5847316264,,,
8905195165,,,12/23/2020 0:00
755789267,,,
1585815481,2/1/2021 0:00,,1/3/2021 0:00
6963153803,,,
6292384163,,,
3847740977,11/25/2020 0:00,,11/19/2020 0:00
9577282586,1/12/2021 0:00,,10/19/2020 0:00
5480996402,,,
6062426368,,,
7892964922,,,
2853209816,,,10/1/2020 0:00
9285817557,1/14/2021 0:00,,10/4/2020 0:00
8783732700,,,
7922332844,1/16/2021 0:00,,12/23/2020 0:00
3348717223,,,12/11/2020 0:00
7765710362,,,
2952188976,,,
2628903086,,,
5176363322,,,
3663617666,,,
3658722429,10/30/2020 0:00,,9/18/2020 0:00
3240869882,,,9/20/2020 0:00
6447228732,,,11/30/2020 0:00
1124865710,,,
389583999,,,
1953094905,11/1/2020 0:00,,7/31/2020 0:00
8280223089,,,
840010008,,,9/18/2020 0:00
6584827518,,,
6338387864,,,
9071143150,,,
4242609733,,,1/1/2021 0:00
8364140194,1/25/2021 0:00,,1/13/2021 0:00
9151928162,,,9/27/2020 0:00
6109880244,,,11/1/2020 0:00
2223153715,,,8/8/2020 0:00
2551832450,,,
5778529920,11/25/2020 0:00,,8/12/2020 0:00
8467736885,,,10/18/2020 0:00
8949729907,,,1/12/2021 0:00
2269726345,,,12/13/2020 0:00
3030152460,,,
6658181607,,,
5678863167,,,12/29/2020 0:00
1324576291,11/30/2020 0:00,,10/2/2020 0:00
8310694095,,,
5809753969,,,11/16/2020 0:00
1838981596,2/7/2021 0:00,,11/20/2020 0:00
2251962728,,,10/23/2020 0:00
3926527875,,,11/15/2020 0:00
4179001994,10/25/2020 0:00,,8/12/2020 0:00
9070449459,,,
5252187709,,,
1820726792,,,
4778638643,,,
3649703498,,,
6036689719,,,
5224343135,,,
3247787075,,,
3349575488,1/15/2021 0:00,,11/27/2020 0:00
3553371055,,,8/17/2020 0:00
3220397776,,,
2646335070,1/10/2021 0:00,,11/20/2020 0:00
4278873865,12/20/2020 0:00,,8/3/2020 0:00
4069252949,,,1/18/2021 0:00
6497936395,,,
5409681181,,,10/13/2020 0:00
3869282082,,,
3781973755,,,
5286675898,,,9/26/2020 0:00
7677900326,,,9/26/2020 0:00
105546245,,,1/31/2021 0:00
1534081336,,,
4289728218,,,9/9/2020 0:00
6526306523,,,
3846656571,,,10/15/2020 0:00
9629991648,12/17/2020 0:00,,10/18/2020 0:00
9900023691,,,
4294796475,2/13/2021 0:00,,9/4/2020 0:00
3712009833,,,
6605935545,,,
3105185043,,,
2731674092,,,1/2/2021 0:00
4891319074,,,
6063287116,,,
608548717,,,10/21/2020 0:00
1135855107,2/13/2021 0:00,,1/18/2021 0:00
9225500124,,,
636457284,11/3/2020 0:00,,8/11/2020 0:00
7891101019,,,
4855987868,,,
9506275847,,,
8900064046,10/10/2020 0:00,,8/29/2020 0:00
3002089798,1/25/2021 0:00,,10/3/2020 0:00
4713459098,,,
3301301066,,,11/1/2020 0:00
4268512553,,,
9789102848,2/6/2021 0:00,,1/27/2021 0:00
892754827,,,
4311934890,1/17/2021 0:00,,9/28/2020 0:00
7587369548,,,10/11/2020 0:00
1650291434,,,
9765657833,,,1/12/2021 0:00
7365932284,,,10/12/2020 0:00
2555423827,,,10/11/2020 0:00
170583020,2/6/2021 0:00,,12/15/2020 0:00
3143521160,,,10/6/2020 0:00
7953519551,,,
96317126,1/14/2021 0:00,,12/30/2020 0:00
9637933560,,,8/29/2020 0:00
328212844,,,1/29/2021 0:00
9140540131,,,10/7/2020 0:00
7421398482,,,
8885947783,,,
3545780296,,,11/21/2020 0:00
938582427,,,
6502228123,1/20/2021 0:00,,12/17/2020 0:00
6902080900,,,
7142768085,10/27/2020 0:00,,10/3/2020 0:00
6996749408,,,
3844021539,,,
6099254251,,,12/28/2020 0:00
7773956261,1/12/2021 0:00,,12/24/2020 0:00
167301610,,,
2811457136,,,9/30/2020 0:00
4812651358,,,12/18/2020 0:00
5030433643,,,
84680039,,,
3659055707,2/7/2021 0:00,,1/14/2021 0:00
5446145508,,,1/19/2021 0:00
9112919548,,,
8423401411,12/10/2020 0:00,,11/20/2020 0:00
2959128740,2/8/2021 0:00,,10/3/2020 0:00
2119461265,11/11/2020 0:00,,11/9/2020 0:00
7146233577,,,
3181537034,,,
1516537338,,,
2499431087,1/19/2021 0:00,,10/26/2020 0:00
663630430,1/5/2021 0:00,,10/12/2020 0:00
1817012335,,,
9485823253,,,
5657518832,,,
131958451,,,1/22/2021 0:00
5086424940,1/2/2021 0:00,,12/27/2020 0:00
8614383397,,,
8353924496,,,8/4/2020 0:00
9604983223,,,11/28/2020 0:00
7615332699,,,
4106878843,,,1/29/2021 0:00
7877338486,,,
7930434003,,,
5993872583,,,
9095635166,,,
7142312762,10/8/2020 0:00,,8/24/2020 0:00
6566794090,,,1/30/2021 0:00
9079407589,,,
1128381984,,,
1811170729,,,
8708056322,,,
8609214240,,,
933390749,,,
5655397004,,,
4414605970,1/23/2021 0:00,,1/21/2021 0:00
5431300870,,,
1670950122,11/13/2020 0:00,,9/11/2020 0:00
6433606497,2/2/2021 0:00,,8/19/2020 0:00
2214448353,,,
4481734574,,,10/14/2020 0:00
7181524224,,,11/19/2020 0:00
5504438223,,,
7915607309,,,
8541133096,,,
915767336,,,
3019869564,,,
5543599564,,,
583070032,,,
2391331445,,,9/13/2020 0:00
5391853330,,,11/23/2020 0:00
2134215354,,,
3702975467,,,
2870773440,,,9/21/2020 0:00
605008788,,,8/21/2020 0:00
6492184003,,,
7239917471,,,1/20/2021 0:00
5813841797,2/13/2021 0:00,,1/19/2021 0:00
6947888923,,,
7940335160,,,
7061456627,,,8/17/2020 0:00
4544366240,,,11/15/2020 0:00
1249759636,,,10/15/2020 0:00
8374994579,,,
451273139,2/5/2021 0:00,,12/21/2020 0:00
612568063,,,
7039838310,,,
304540323,,,12/12/2020 0:00
3634193462,,,
668520836,,,1/9/2021 0:00
3618459455,,,
3637912634,10/22/2020 0:00,,10/5/2020 0:00
3307955026,,,
7667247052,,,
4774460548,2/5/2021 0:00,,8/20/2020 0:00
6488548502,,,
9306892918,2/1/2021 0:00,,11/6/2020 0:00
784324854,,,9/12/2020 0:00
3969617087,,,11/21/2020 0:00
571156702,,,
6964125423,12/6/2020 0:00,,11/30/2020 0:00
9721256856,,,
6076007593,,,
2711171083,,,
225966728,10/29/2020 0:00,,9/11/2020 0:00
5173185661,,,
614107358,,7/30/2020 5:30,
2816998800,2/11/2021 0:00,,1/18/2021 0:00
1308583282,,,
5117840058,,,10/25/2020 0:00
4705942556,,,
7968892633,,,10/22/2020 0:00
5056249207,1/7/2021 0:00,,11/17/2020 0:00
5917848339,,,11/11/2020 0:00
2776093312,2/11/2021 0:00,,1/24/2021 0:00
1441545462,11/15/2020 0:00,,10/21/2020 0:00
9998354142,,,
3355106040,12/15/2020 0:00,,10/19/2020 0:00
6477893973,,,
725695837,,,
3333468822,,,
5655248721,,,
5984565598,,,12/10/2020 0:00
4637602806,,,11/22/2020 0:00
3162693059,,,
5074536543,1/10/2021 0:00,,11/8/2020 0:00
8686754074,,,
1961753151,9/12/2020 0:00,,8/26/2020 0:00
340239472,12/29/2020 0:00,,12/26/2020 0:00
5376140353,,,
6025467186,,,
9225524022,,,
4614873686,1/1/2021 0:00,,8/9/2020 0:00
6787560269,,,
6391538302,,,
1509678227,,,
7188951636,12/1/2020 0:00,,10/5/2020 0:00
1902749328,,,10/13/2020 0:00
4041304760,,,11/29/2020 0:00
8387781980,,,9/5/2020 0:00
3566225820,,,
5048509084,9/22/2020 0:00,,8/12/2020 0:00
4267461764,,,
4683901591,,,
1419901749,,,
6915738269,,,
6451095140,,,
6085279128,,,
9600059868,,,
1988175760,1/5/2021 0:00,,10/29/2020 0:00
8647905898,,,
3932855914,,,
8340385710,10/27/2020 0:00,,9/3/2020 0:00
6105965711,,,8/6/2020 0:00
8934968607,,,
1380536656,,,
9041828096,9/30/2020 0:00,,9/11/2020 0:00
9620034746,,,
3989473573,2/7/2021 0:00,,1/27/2021 0:00
3336494546,11/12/2020 0:00,,9/16/2020 0:00
6627376023,,,
8030859961,,,
5617132624,,,
8099028766,,,11/23/2020 0:00
8529381017,,,9/1/2020 0:00
8075299058,2/11/2021 0:00,,11/16/2020 0:00
2798035296,10/10/2020 0:00,,8/23/2020 0:00
8130034813,,,
7940372592,,,
6442799201,1/21/2021 0:00,,12/29/2020 0:00
1287857354,,,
6507107481,,,9/24/2020 0:00
2482780417,,,
5380527292,,,
711064867,2/3/2021 0:00,,12/22/2020 0:00
8806536904,,,
8671812921,,,
2466816632,12/28/2020 0:00,,10/29/2020 0:00
4565165016,,,
8422714984,1/1/2021 0:00,,11/10/2020 0:00
8931546338,,,
4329989135,,,
4165191417,,,
2451695468,,,
8881594923,,,
5944464544,,,
8548738607,,,
4845751416,,,8/28/2020 0:00
9242338725,,,
9522206993,,,
7884680105,,,
653836287,,,12/30/2020 0:00
5183455024,,,
8044800691,,,1/2/2021 0:00
2095818025,,,11/7/2020 0:00
725757958,1/22/2021 0:00,,1/14/2021 0:00
5451100930,1/30/2021 0:00,,10/25/2020 0:00
3122974542,,,1/20/2021 0:00
7695677479,11/30/2020 0:00,,11/29/2020 0:00
1376487165,10/17/2020 0:00,,9/23/2020 0:00
9588547798,,,
290813751,12/15/2020 0:00,,11/30/2020 0:00
6950816185,,,1/14/2021 0:00
6115039696,,,
543393111,10/22/2020 0:00,,9/30/2020 0:00
7575468354,,,9/2/2020 0:00
5584900666,,,1/6/2021 0:00
2931728052,,,
4398514515,12/26/2020 0:00,,11/28/2020 0:00
2288911042,,,
944252795,,,8/3/2020 0:00
6531790771,,,12/13/2020 0:00
1893537486,,,
4073317809,,,
2928729676,,,
9469004974,,,
2202600544,,,10/1/2020 0:00
1248805086,,,
432235399,,,
4877248269,,,
9284247621,12/30/2020 0:00,,8/28/2020 0:00
2168966547,,,11/13/2020 0:00
3340205594,,,
7285722812,,,
2715094399,,,
506995811,,,
5604847616,,,11/6/2020 0:00
712936562,,,
3806185249,2/13/2021 0:00,,1/14/2021 0:00
1417014833,,,
6823958733,,,8/7/2020 0:00
7993649644,,,
8219724748,,,
7357812736,,,
7515112852,,,
497284020,,,9/27/2020 0:00
6606512180,,,
2123401753,,,
1490071619,,,
9210303499,12/5/2020 0:00,,11/12/2020 0:00
166681730,,,
5795465744,,,
9611865221,10/22/2020 0:00,,10/12/2020 0:00
5576963987,,,
9876898611,,,
8468896476,,,
7074551867,,,9/9/2020 0:00
9360301051,1/17/2021 0:00,,10/4/2020 0:00
5058104594,,,
3117315813,,,12/4/2020 0:00
6587966236,,,10/9/2020 0:00
5951146518,,,10/12/2020 0:00
9516403976,,,
5516052133,,,
4972608346,,,
2207739350,,,
803259589,,,
8978912234,12/12/2020 0:00,,12/6/2020 0:00
3718279577,,,
891034142,,,10/21/2020 0:00
7865056162,,,10/26/2020 0:00
1767026378,,,11/7/2020 0:00
9598870975,,,
9680686921,,,
6137114245,,,
7330631776,,,11/2/2020 0:00
9187510859,,,
1132174756,,,
4356055908,,,12/22/2020 0:00
7769334838,,,
8964559046,,,1/22/2021 0:00
4284742230,,,
2381737580,,,
9774355523,,,9/24/2020 0:00
5676448587,12/8/2020 0:00,,12/5/2020 0:00
17316047,,,1/10/2021 0:00
1169064489,,,10/10/2020 0:00
4643531828,12/4/2020 0:00,,10/1/2020 0:00
7818644612,12/22/2020 0:00,,11/9/2020 0:00
3215996974,1/13/2021 0:00,,11/21/2020 0:00
4291774746,,,
5171177247,,,
7072432923,,,
1536537460,,,
8881332025,,,
6159420293,,,
2856398436,,,
9044737255,,,
6141362420,,,8/20/2020 0:00
7468556723,,,
9656763871,,,
9446057715,,,
3997049634,,,11/11/2020 0:00
7302420738,,,
7279300904,,,
9046048153,1/7/2021 0:00,,1/3/2021 0:00
2769671409,,,
3759787366,,,
6955633784,12/16/2020 0:00,,10/26/2020 0:00
6076339020,,,
2478850892,,,
5876019154,,,
2037488281,10/4/2020 0:00,,9/4/2020 0:00
5176631612,,,
4897252911,,,12/6/2020 0:00
5657332998,,,8/20/2020 0:00
2959113494,,,12/2/2020 0:00
5317405455,,,
9988095042,,,
882498846,10/3/2020 0:00,,8/2/2020 0:00
979006512,,,
415547271,,,
7855182494,,,
6353888330,,,
6167086049,1/26/2021 0:00,,1/17/2021 0:00
4017502160,,,
6700545342,,,
6441490797,10/7/2020 0:00,,8/6/2020 0:00
3117678752,2/12/2021 0:00,,12/8/2020 0:00
9966413566,1/6/2021 0:00,,11/27/2020 0:00
250712101,,,
6703816204,1/1/2021 0:00,,10/10/2020 0:00
4070466669,,,
1383018940,,,
5776934204,2/7/2021 0:00,,11/26/2020 0:00
361458025,,,8/25/2020 0:00
5170961835,,,12/23/2020 0:00
2160812976,,,
4103972279,,,
2807784196,,,
4435133377,,,8/27/2020 0:00
9466104000,2/4/2021 0:00,,8/11/2020 0:00
4477846734,,,
8164028003,,,
580275994,,,10/3/2020 0:00
1022930236,,,9/26/2020 0:00
8678625074,2/4/2021 0:00,,11/8/2020 0:00
9528367298,,,
3095643411,,,
2792184441,,,8/5/2020 0:00
5153144681,12/4/2020 0:00,,8/7/2020 0:00
6068881846,,,12/18/2020 0:00
6204710385,,,1/14/2021 0:00
12906003,11/30/2020 0:00,,11/28/2020 0:00
2405625768,,,
7154608484,,,10/22/2020 0:00
4394408880,2/5/2021 0:00,,1/25/2021 0:00
1008415548,2/3/2021 0:00,,8/19/2020 0:00
3237729844,,,
9494352502,,,11/14/2020 0:00
4758091832,,,1/24/2021 0:00
1562772309,,,
3979714786,,,
5398249767,2/3/2021 0:00,,10/18/2020 0:00
6172217377,,,
5571474377,,,10/18/2020 0:00
2266698434,,,
2061548301,1/28/2021 0:00,,10/21/2020 0:00
6869894454,11/13/2020 0:00,,10/2/2020 0:00
8413702085,,,
8629011461,1/13/2021 0:00,,12/16/2020 0:00
211212539,,,
2277988348,,,
4200322403,,,
3283055516,,,
7616236573,,,
5306096971,,,
7909851574,,,
1262859197,,,
2078149697,,,
2982257959,,,
2879687811,,,
309899489,,,9/26/2020 0:00
1291468550,,,
9778714890,,,
5290898205,1/10/2021 0:00,,12/17/2020 0:00
7399734965,,,
3874446473,10/3/2020 0:00,,9/1/2020 0:00
9313543821,,,
2687647614,,,10/18/2020 0:00
9549863323,12/12/2020 0:00,,8/11/2020 0:00
4429436221,2/11/2021 0:00,,8/23/2020 0:00
9363064773,,,10/27/2020 0:00
8085330239,,,
2111329370,2/3/2021 0:00,,8/27/2020 0:00
7255701944,,,12/1/2020 0:00
204838052,,,
1282650018,,,
8999610491,,,12/7/2020 0:00
5594464016,,,11/28/2020 0:00
3381973037,,,
3077270946,,,
5162728229,,,8/18/2020 0:00
6804493477,,,
2044407187,9/6/2020 0:00,,8/15/2020 0:00
9411747690,,,
8822111676,,,10/29/2020 0:00
2944580959,,,
979586328,,,
5154646555,,,10/27/2020 0:00
6681047050,,,10/26/2020 0:00
4416832122,,,
9393523264,,,10/6/2020 0:00
7420225568,,,
9082684343,,,
5506219908,,,11/19/2020 0:00
1937068273,1/1/2021 0:00,,10/31/2020 0:00
4591084550,,,
2835468916,,,
7440494913,,,
4102831045,,,
2882906175,,,9/8/2020 0:00
9293824929,,,
2393753990,,,
6029789273,,,10/26/2020 0:00
1573365106,,,10/16/2020 0:00
2124929331,,,10/1/2020 0:00
3190866120,11/26/2020 0:00,,9/30/2020 0:00
7180177412,,,10/26/2020 0:00
4249742604,11/25/2020 0:00,,10/31/2020 0:00
9816375444,1/12/2021 0:00,,11/25/2020 0:00
7835220912,,,
3519908605,11/17/2020 0:00,,8/2/2020 0:00
4994916456,1/8/2021 0:00,,11/3/2020 0:00
7209363276,,,
1760176996,11/4/2020 0:00,,8/13/2020 0:00
1196173871,,,
4101112364,12/8/2020 0:00,,9/23/2020 0:00
3315217025,,,
6295760787,2/9/2021 0:00,,1/18/2021 0:00
1913380319,9/28/2020 0:00,,9/19/2020 0:00
4545575847,,,
9566560985,,,9/4/2020 0:00
5905364803,,,
968344792,,,
2768931511,,,11/9/2020 0:00
8366343928,,,9/22/2020 0:00
6607202158,,,12/16/2020 0:00
3607992916,,,
6550573238,,,
5208286836,,,
193616478,2/8/2021 0:00,,9/27/2020 0:00
1211305213,,,
2103270418,1/29/2021 0:00,,9/19/2020 0:00
3850247096,,,
6463951546,,,
3845033302,12/21/2020 0:00,,9/25/2020 0:00
877416267,,,
6769561291,,,11/3/2020 0:00
746130194,,,
2035182048,,,12/9/2020 0:00
435866068,,,
9619656350,,,9/7/2020 0:00
197258829,,,
9810784437,,,
8015501547,8/26/2020 0:00,,8/26/2020 0:00
7899867793,,,10/9/2020 0:00
7800574441,,,
8596563477,,,
8365718751,,,9/25/2020 0:00
4466286681,1/14/2021 0:00,,11/19/2020 0:00
5680295138,,,
5585145977,,,
9045452746,,,9/10/2020 0:00
4255706467,,,
3244502317,,,
5102797650,,,12/4/2020 0:00
5637686865,,,9/4/2020 0:00
3529689744,1/16/2021 0:00,,8/8/2020 0:00
8494112836,,,
4751706738,,,
1794131626,,,
5434055667,,,
3346648519,9/29/2020 0:00,,8/15/2020 0:00
5778526552,,,11/27/2020 0:00
9798710714,1/31/2021 0:00,,11/29/2020 0:00
8386308464,,,
7348014920,,,
7667304249,1/13/2021 0:00,,10/25/2020 0:00
8930295962,2/4/2021 0:00,,9/20/2020 0:00
4910462086,,,10/4/2020 0:00
9759311834,,,
2684465915,,,
5830558142,,,
7826434187,,,10/10/2020 0:00
7001067364,,,
5859861627,,,
1503885267,,,
7129070622,,,
5494079654,,,11/8/2020 0:00
4146131121,,,
3592106450,,,
1396849072,,,8/9/2020 0:00
2070717847,,,
3218567476,,,
6799917161,10/5/2020 0:00,,8/26/2020 0:00
7944098909,,,
6937984248,,,12/3/2020 0:00
5055704554,,,
2456333008,1/30/2021 0:00,,1/8/2021 0:00
3450944561,,,
6349270535,,,
3673587940,,,1/11/2021 0:00
6218845537,,,
476716106,,,
8229360946,,,8/4/2020 0:00
9105591522,,,
7556240766,10/15/2020 0:00,,8/3/2020 0:00
4026644077,,,
5255911701,,,
9346743235,,,9/6/2020 0:00
4892789523,1/29/2021 0:00,,9/20/2020 0:00
490558417,,,
281137918,8/30/2020 0:00,,8/11/2020 0:00
3785890168,1/17/2021 0:00,,8/17/2020 0:00
1530735198,1/1/2021 0:00,,10/11/2020 0:00
9442781706,,,
9288143982,12/23/2020 0:00,,12/9/2020 0:00
3074325941,,,
117597363,,,
2834073720,,,
3116094732,,,
5308122921,10/14/2020 0:00,,10/2/2020 0:00
8970516151,,,8/12/2020 0:00
3932533928,,,
5678541076,,,1/10/2021 0:00
5158852596,,,
2456599332,1/13/2021 0:00,,12/5/2020 0:00
6709079234,,,
3326617849,1/20/2021 0:00,,10/23/2020 0:00
2250364385,,,
5871171918,11/22/2020 0:00,,10/14/2020 0:00
488664691,,,8/14/2020 0:00
5183454663,,,
7915272439,,,
806448835,,,9/5/2020 0:00
4064541755,,,
8123915010,,,7/30/2020 0:00
5564159478,,,
9691521089,11/22/2020 0:00,,8/11/2020 0:00
9390299486,,,
6151562722,,,
3284465816,11/24/2020 0:00,,8/27/2020 0:00
7253212724,,,11/20/2020 0:00
5343013142,,,
9704536113,,,
5040907259,,,
6143599811,,,
3263480403,,,
4579309434,,,1/1/2021 0:00
8259171580,2/7/2021 0:00,,1/9/2021 0:00
2424108141,,,
7350165129,,,
7967293361,,,
5721699933,,,
7382203149,,,
3517264817,,,
3748406115,10/5/2020 0:00,,8/8/2020 0:00
6712504738,,,
2484991360,,,9/30/2020 0:00
9531957873,,,
1698573156,,,10/5/2020 0:00
3091737551,,,1/29/2021 0:00
6875618882,,,
7708822039,2/10/2021 0:00,,12/27/2020 0:00
8295259454,,,10/11/2020 0:00
1403805030,,,
707292583,1/27/2021 0:00,,1/26/2021 0:00
4203387974,,,
3381437875,2/8/2021 0:00,,1/6/2021 0:00
9076954288,,,
137099858,,,
1049083864,,,11/6/2020 0:00
6001260465,1/2/2021 0:00,,8/13/2020 0:00
8635497192,12/13/2020 0:00,,9/27/2020 0:00
3784401011,12/1/2020 0:00,,9/2/2020 0:00
5303444228,,,8/8/2020 0:00
5125173595,,,
3776977025,,,9/11/2020 0:00
9535791539,,,
9524636267,12/30/2020 0:00,,12/13/2020 0:00
423492502,,,9/9/2020 0:00
9642562887,1/16/2021 0:00,,12/16/2020 0:00
9837691682,12/31/2020 0:00,,11/18/2020 0:00
4279621348,,,
6571609588,1/13/2021 0:00,,1/10/2021 0:00
8484063683,11/19/2020 0:00,,10/16/2020 0:00
9870376087,,,1/28/2021 0:00
2751635069,,,
1612106789,1/24/2021 0:00,,12/4/2020 0:00
2784671732,,,8/13/2020 0:00
7369099731,,,
9924622771,,,
8151653394,,,12/19/2020 0:00
7016349262,,,10/14/2020 0:00
1171888945,,,
9798203328,,,
1600237080,,,
4911924737,,,
9708131920,,,
7938530448,,,10/29/2020 0:00
7396945532,,,
4377539006,,,
2478617274,,,9/26/2020 0:00
6850150347,,,
4047547984,2/2/2021 0:00,,1/28/2021 0:00
1006293424,,,
3180980680,,,
1527981214,,,
50643948,,,1/17/2021 0:00
8747177875,2/2/2021 0:00,,1/16/2021 0:00
8651122496,,,
3890855156,,,
5202511045,,,8/19/2020 0:00
9467162425,,,
6104383018,12/26/2020 0:00,,9/22/2020 0:00
3495085886,1/5/2021 0:00,,8/25/2020 0:00
5433268873,9/26/2020 0:00,,8/7/2020 0:00
1738000592,,,
1715558832,1/31/2021 0:00,,12/4/2020 0:00
8356198246,1/9/2021 0:00,,9/4/2020 0:00
5720588912,,,10/1/2020 0:00
9835634262,12/6/2020 0:00,,9/22/2020 0:00
4563211496,1/5/2021 0:00,,11/3/2020 0:00
7236777009,,,
8754615288,,,
4927093318,,,10/13/2020 0:00
4111117674,2/1/2021 0:00,,10/9/2020 0:00
7023269304,,,9/25/2020 0:00
3228530185,1/25/2021 0:00,,1/8/2021 0:00
584289332,,,
2946460243,2/3/2021 0:00,,1/28/2021 0:00
1046546163,,,1/19/2021 0:00
4416364230,,,
2939539826,9/10/2020 0:00,,8/28/2020 0:00
3643821596,,,9/29/2020 0:00
7509666370,1/25/2021 0:00,,12/10/2020 0:00
1985294369,11/16/2020 0:00,,8/23/2020 0:00
3919672560,,,
5898105685,,,8/22/2020 0:00
615566629,,,
8783080261,1/4/2021 0:00,,12/14/2020 0:00
2461573035,,,
3428273785,,,
8587181198,,,
7615117544,12/21/2020 0:00,,12/17/2020 0:00
6387234387,,,
6758486031,12/15/2020 0:00,,11/14/2020 0:00
1466318770,1/15/2021 0:00,,1/4/2021 0:00
1055492632,,,
4991918405,,,10/21/2020 0:00
9007512535,10/4/2020 0:00,,9/26/2020 0:00
6510991755,1/9/2021 0:00,,11/28/2020 0:00
5607118993,8/23/2020 0:00,,8/4/2020 0:00
6000545688,,,
5831352515,,,9/14/2020 0:00
5246764826,,,11/28/2020 0:00
8435923605,,,
2802130704,1/24/2021 0:00,,1/16/2021 0:00
496072987,1/27/2021 0:00,,10/26/2020 0:00
791566749,,,
1182691536,12/20/2020 0:00,,9/25/2020 0:00
1677229193,12/1/2020 0:00,,10/30/2020 0:00
9794053170,,,
9105150067,1/26/2021 0:00,,1/3/2021 0:00
2234029233,,,
4613776422,2/7/2021 0:00,,1/29/2021 0:00
633762011,,,
9765282472,,,8/18/2020 0:00
9994680389,10/30/2020 0:00,,8/17/2020 0:00
5941518481,,,
7549503120,,,
6982364453,2/1/2021 0:00,,8/7/2020 0:00
8172888841,,,
2267061563,,,12/9/2020 0:00
5412471310,1/27/2021 0:00,,1/11/2021 0:00
6647513574,,,10/7/2020 0:00
5693041620,,,12/17/2020 0:00
9931167616,,,
3520042565,,,8/12/2020 0:00
8974509955,11/25/2020 0:00,,9/23/2020 0:00
4047892739,1/20/2021 0:00,,1/7/2021 0:00
7243440329,,,12/12/2020 0:00
3575802856,2/6/2021 0:00,,12/17/2020 0:00
2259790704,,,
4216602233,,,
4049426380,,,8/15/2020 0:00
5755910888,1/26/2021 0:00,,10/15/2020 0:00
1049651532,12/29/2020 0:00,,10/9/2020 0:00
3813732967,,,
6660372425,,,
2553997152,10/4/2020 0:00,,9/27/2020 0:00
8776891837,,,
3724748242,,,
3347152404,,,
1237794092,,,
6552955711,,,
6511810759,,,
5603708642,,,8/8/2020 0:00
1506520606,,,
3404650443,1/17/2021 0:00,,1/2/2021 0:00
1085996870,,,11/6/2020 0:00
8529313551,1/3/2021 0:00,,12/8/2020 0:00
9915567962,1/24/2021 0:00,,1/21/2021 0:00
198237074,,,
6776109737,9/12/2020 0:00,,8/12/2020 0:00
9194871219,1/19/2021 0:00,,1/17/2021 0:00
5398344211,,,10/16/2020 0:00
