part_id,fund_ct,logon_ct,call_ct,balance,tenure,age,gender,status,campaign
7386447339,6,12,0,60916.97,6.9,45.9,0,0,0
8875707098,6,11,2,34454.8,6.1,44.6,0,0,1
1172720173,7,10,2,57200.24,4.6,45.3,0,1,1
5146619270,8,12,2,57113.82,5.7,45.1,1,0,1
3890031069,6,12,0,58040.71,7.3,44,0,0,0
2385613466,6,12,2,69103.6,3.6,45.5,1,0,1
1027255073,8,11,2,69752.03,6.8,44.8,1,0,1
2958944156,7,12,2,59819.25,4.6,44,0,1,1
3937715131,6,13,2,47289.93,7.1,43.7,1,0,1
1520540642,7,13,2,67949.4,5.3,43.7,1,0,1
8231647726,7,11,0,44544.46,6.9,45.8,0,0,0
7070445464,5,11,2,39261.03,6.5,45.4,1,0,1
3359879694,5,13,2,68927.09,7.6,46.1,0,0,1
3230897565,6,13,2,49525.39,5.8,44.2,0,1,1
2356587798,6,10,0,78697.36,5.1,45.4,0,0,0
8039298157,7,11,0,42381.75,6.3,45.7,0,0,0
2770644118,6,13,0,53501.61,6.6,44.2,0,1,0
6762792073,6,13,2,69491.79,4.8,43.8,0,0,1
3807172912,7,13,2,67398.76,6.1,43.4,0,0,1
7226865123,7,12,2,48535.13,7.2,44.4,1,1,1
3442886644,7,13,2,68485.96,5.7,45.7,0,1,1
5776769697,6,12,2,82575.01,6.7,45.4,0,1,1
1944852618,6,12,2,74705.51,6.5,45.9,0,0,1
7635843920,6,12,0,61556.92,5.1,45.5,0,1,0
6111129362,7,13,0,61463.37,8,43.6,0,0,0
674680664,6,12,2,77594.43,6,44.3,0,0,1
2919430071,6,13,2,60644.02,5.7,43.7,1,0,1
9083621873,7,12,2,76212.92,6,44.7,0,1,1
2018663419,7,13,2,57251.44,3.8,44.3,0,1,1
6775869790,6,12,0,65514.74,7.8,45.4,0,1,0
8577366160,6,11,2,86342.06,4.9,45.6,1,0,1
2165220829,7,12,2,76920.18,5.7,45.5,1,1,1
2312010671,11,13,0,98305.47,4.2,45.2,0,2,0
1476523647,6,11,0,77078.28,6.5,44.6,1,0,0
8822561368,6,12,1,49209.47,6.4,44.6,1,1,0
1281732918,6,12,0,79562.94,5.4,45.9,0,0,0
3357585288,6,12,0,77551.5,6.7,45.8,1,0,0
3907866770,6,12,2,66781.72,6,44.5,1,0,1
6595477382,8,12,0,60956.44,5.2,46.3,0,1,0
2511494812,6,10,0,89511.86,3.6,45,1,0,0
2790235997,7,12,0,45593.15,5.7,45.3,1,1,0
5587785804,5,12,0,44034.34,6,44.5,1,0,0
5519317715,7,12,2,77744.84,6.9,44.1,1,0,1
4910857948,5,10,2,38496.27,4.4,45.1,0,0,1
4735200208,6,11,2,58617.59,6,44.8,0,0,1
8322196676,6,11,2,52838.58,6.1,44.2,0,0,1
8080482405,7,13,0,69745.3,5.1,45.8,1,0,0
8895860264,6,11,4,20201.47,5.2,44.8,1,1,1
488262234,7,11,2,57173.1,4.3,45,0,1,1
8653672183,7,13,0,34684.35,5.5,46.4,1,0,0
6932260507,6,14,2,48307.24,5.4,43.9,1,1,1
4986716713,7,14,0,78460.75,7.4,46,0,1,0
3131077646,7,11,0,66052.18,5.8,45.2,0,1,0
5032693614,7,11,2,70174.24,6.3,44.9,0,1,1
8534141925,6,12,2,55706.89,6,45.6,0,0,1
2183514328,6,12,2,79492.21,7.6,45.5,0,1,1
9579114983,6,12,0,52350.82,7,44.2,0,0,0
4480822269,6,12,2,63562.07,5.4,43.9,0,0,1
2399067240,6,12,4,74280.81,7.9,45.5,1,1,1
3009179522,6,12,2,43205.52,6.1,45.9,0,0,1
8791945574,7,12,2,50802.85,6.7,44.4,1,1,1
1292041896,6,14,2,70721.94,6.7,43.4,0,0,1
1028637435,7,11,4,63936.83,4.2,44.4,0,1,1
2090505522,7,12,0,52839.13,6.5,44.4,1,1,0
157005451,7,12,2,72390.81,4,45.3,1,1,1
4977641915,6,15,0,79777.46,5.9,43,0,0,0
6904603320,6,12,2,65460.19,5.8,45.6,0,1,1
7447767662,6,11,2,44760.01,6.8,44.7,0,1,1
9791881107,5,11,2,56368.78,5,45.4,0,0,1
5118090188,6,12,2,39143.34,5.9,44.1,0,0,1
3821999774,7,12,2,79168.13,6.5,43.9,0,0,1
647705620,7,13,0,74602.66,5.1,43.6,0,0,0
545272351,6,13,0,78420.04,8.2,46.2,1,0,0
821354731,5,11,0,63874.46,5.3,44.8,1,0,0
4541577696,6,11,0,44991.47,6,45.4,1,0,0
6210553521,6,10,2,77021.04,5.6,44.9,0,0,1
2809361878,7,12,0,52348.51,6.8,44.1,0,0,0
2561765223,6,12,0,14509.38,4.8,44,0,0,0
1782875780,5,13,0,61722.91,8.1,46.2,1,0,0
4522140122,7,12,2,47219.95,5.6,46.2,1,1,1
3417633354,6,13,0,70288.39,5.2,43.9,1,0,0
8767780926,6,12,0,47419.34,8.9,46.1,0,0,0
9525342021,5,12,2,70921.58,4.6,44.2,0,0,1
9261103199,7,12,0,64368.32,6.3,45.6,1,1,0
9854799989,6,12,2,87999.27,6.8,46,0,0,1
7044986327,6,11,0,82844.36,7.3,44.5,0,0,0
5225444332,7,12,0,77710.66,7.9,45.3,0,1,0
508486351,6,12,2,58867.33,7.1,44.2,0,0,1
4474447411,6,12,2,38937.31,6.5,44.5,0,1,1
952148957,7,11,2,74791.28,4.8,45,1,1,1
8841483342,6,15,4,57191.65,4.8,47,1,0,1
2435151778,7,12,0,56564.49,3.6,44.1,0,0,0
2785084151,6,12,2,48174.48,5.4,44.1,1,0,1
3089807009,7,13,2,30970.47,4.9,46.4,0,0,1
6309159916,6,13,0,85351.87,5,46.3,0,0,0
5294435800,6,11,0,58973.06,8,44.5,0,0,0
4421310194,6,15,2,44960.61,6,46.9,0,0,1
9020450839,6,12,0,43538.31,7.2,44.1,0,0,0
4995540897,6,12,0,66197.78,5,46,0,0,0
8173046208,6,11,1,63494.6,5.6,44.8,0,0,0
7100565471,6,11,0,74598.83,7.1,44.2,0,0,0
1792969413,6,10,2,58802.3,6.6,44.8,0,0,1
6100851825,6,12,0,70333.6,5.1,44.2,1,0,0
1005409171,7,13,2,59715.29,5.4,45.5,0,0,1
4885178685,6,12,2,43402.73,5,44,0,0,1
9428151396,6,14,2,57938.78,4.4,43.4,0,0,1
3893441123,6,12,2,24827.83,6.4,44.4,0,1,1
7752509788,5,13,0,73201.48,6.7,46.1,0,0,0
1182182119,7,11,0,54377.53,6.5,45.1,1,1,0
8092933589,6,13,2,43019.88,6.2,43.8,0,0,1
1276195348,6,12,2,43073.97,6.1,44.2,0,0,1
5379067465,6,13,2,58714.04,5.5,45.7,0,1,1
716894014,8,10,2,72911.04,8.1,45.3,0,1,1
694027772,7,12,2,70265.09,6,43.7,0,1,1
7106853597,7,12,2,54658.68,5.3,45.5,1,1,1
7944850802,7,12,2,47718.63,6.9,46.1,0,0,1
6775393822,7,11,0,69036.06,6.2,45.2,1,1,0
5448425248,5,13,2,59059.32,4.5,46.4,1,0,1
665613157,7,10,2,79817.25,5.1,44.6,0,1,1
4988249139,6,12,2,59302.08,7.2,44.3,0,0,1
1784084577,6,11,2,83735.62,5.6,44.6,0,0,1
6525580084,6,11,0,50593.58,5.9,45.2,1,1,0
4893793030,6,11,2,49500.88,7,44.5,0,0,1
8234144733,6,13,0,58681.56,7,43.7,0,0,0
7082071159,7,12,2,92205.27,5.2,44.1,0,0,1
7644332008,6,12,2,57188.35,5.5,45.9,0,0,1
8202139678,5,11,2,65661.28,7,45.4,0,0,1
9415121104,7,13,0,40976,5.3,46,0,1,0
1175878596,7,12,2,88561.55,6.1,44.5,0,1,1
8439689074,6,12,0,71275.39,3,43.9,0,0,0
3509754280,6,12,2,62404.3,6.8,43.9,1,0,1
328493670,7,13,2,60154.02,6,46.4,0,0,1
8922648271,6,13,0,71336.82,5.6,43.8,0,0,0
7131670111,7,12,2,61695.45,3.9,46.4,0,1,1
5590006187,6,13,0,92979.97,6.5,46.2,0,0,0
58645261,7,13,0,75442.09,6.1,44.2,0,1,0
535564429,7,10,2,69583.16,6.7,45.5,0,1,1
2626909341,6,12,0,32859.7,5.4,44.4,0,1,0
5423006442,6,11,0,58184.07,5.6,44.8,0,0,0
3156150280,7,13,0,41514.34,7.9,45.9,0,0,0
7933085015,6,12,0,67429.9,5.3,43.9,0,0,0
6569987927,8,14,2,48383.91,5.7,47,0,1,1
4457057529,6,13,0,41039.36,6.2,44.2,0,1,0
7165532348,7,11,2,50842.61,6.9,45.1,0,1,1
3289457878,6,11,2,53300.23,6.9,45.3,0,1,1
8052085443,7,12,1,72113.48,4.5,44.5,0,1,0
7563492302,7,13,2,83912.03,6.8,44.2,1,1,1
9332580695,6,13,0,68202.6,5,43.8,0,0,0
965143402,7,13,2,58549.37,4.4,46.4,0,0,1
1619022685,6,16,1,73536.05,5.9,47.4,0,0,0
3069662504,6,12,2,44622.82,6.8,44.4,0,1,1
4509296510,6,12,2,50038.95,7.3,44.5,0,1,1
429527221,7,10,2,79890.07,5.7,44.6,0,1,1
634548823,7,11,2,47195.44,6.2,44.3,0,0,1
2484075858,6,12,0,64097.06,4,44.5,0,1,0
7344540963,7,13,0,49816.67,4.8,46.5,0,0,0
9418628834,5,12,0,69503.59,5.6,45.5,0,0,0
5691754979,6,14,2,71671.89,5.6,43.4,0,0,1
6311602733,7,10,0,55622.62,4.4,44.6,1,1,0
7108725244,6,11,2,61429.46,6.9,44.7,0,0,1
6941559049,7,11,0,41639.25,5.4,45.8,0,1,0
511261868,6,12,2,78075.19,6.1,44.1,0,0,1
5591161357,7,11,0,72461.8,4.8,44.7,1,1,0
7629998188,6,11,0,57899.74,6.4,44.6,0,0,0
9268637409,6,14,2,65492.75,5.7,46.2,0,1,1
9803895243,6,12,4,69210.81,5.9,45.5,0,0,1
8819540944,8,11,1,73612.97,6.3,44.7,0,0,0
8134058147,6,12,0,55303.27,5.9,45.5,0,1,0
4936509180,7,12,0,56145.29,5.3,44,1,0,0
4934371648,6,12,4,39445.15,5.3,44.5,1,0,1
7702295055,9,14,0,61703.47,6.2,45.8,0,1,0
2299087177,6,12,2,53735.9,5.5,44.1,0,0,1
8820921030,6,12,2,26571.27,6.8,44.2,1,0,1
6537434242,6,12,2,66554.69,6.9,45.6,0,1,1
5513445780,6,12,4,50063.5,4.3,44.4,0,1,1
7572128872,7,13,0,43594.7,4.7,45.9,0,1,0
8050552622,6,12,2,67659.04,6.1,45.5,1,1,1
1384218607,6,12,2,60795.36,5.8,45.5,0,1,1
8952513862,6,11,2,75713.54,6.2,44.7,0,0,1
8367278008,7,12,0,57662.15,6.4,45.4,0,0,0
6660234523,7,10,0,52943.38,6.4,44.5,0,1,0
8892025531,7,12,2,80824.21,5.3,45.6,0,1,1
2711278919,6,12,0,52529.07,5.4,44.1,0,0,0
6636949179,6,14,2,76401.01,6.3,46.2,0,1,1
8471571338,6,10,2,52467.17,6.4,44.9,0,0,1
8018671927,6,13,2,39877.95,6.5,46.2,0,0,1
7200757885,5,11,0,45016.3,5.6,45.3,0,0,0
3929135700,6,13,0,70282.93,7.4,43.5,0,0,0
6758131772,6,12,2,52430.82,7.3,43.9,0,0,1
1802422534,7,13,2,44507.26,7.1,46.4,0,0,1
7067331072,7,11,2,65699.84,6.8,45,1,1,1
4081620378,6,12,1,54785.08,3.3,44.2,0,0,0
2541065406,6,12,0,66575.09,5.7,44.5,0,1,0
5172955257,6,13,0,25683.65,5.9,43.8,0,0,0
8748321886,6,12,0,55867.63,6.6,45.8,0,0,0
4990333936,7,13,2,41822.05,5.2,44.2,0,1,1
4045681732,7,11,0,59916.15,8.2,44.3,0,1,0
2799477516,6,11,2,58955.15,7.4,44.2,0,0,1
2152160109,6,12,2,39072.42,6.1,44.3,0,0,1
8357538548,6,12,2,55252.28,7.4,44.2,1,0,1
4357468112,7,11,2,42561.89,6.9,44.5,0,1,1
8651635776,5,12,2,30074.52,7.1,45.7,0,0,1
5974005470,6,11,0,45896.02,5.6,44.3,1,0,0
5557842074,6,11,2,59692.86,6,44.3,1,0,1
332578621,7,13,2,56673.4,6,44.1,0,0,1
7565800647,7,12,2,64401.75,5,44.7,0,1,1
4588319441,7,13,4,42345.55,6.3,44.2,1,0,1
2287527085,7,11,2,67852.79,6.4,44.5,1,1,1
1189363557,7,13,2,43734.59,5.7,43.7,0,0,1
2307839991,7,14,2,80444.39,4.4,44,0,0,1
6998727399,6,13,2,61641.22,5.1,44.2,0,1,1
4842960999,7,13,2,65871.7,6.3,43.7,0,0,1
6905684445,7,14,0,79786.31,4.1,43.2,1,0,0
9202621183,6,12,2,63294.68,4.9,44.5,1,0,1
9287862206,6,11,2,61465.95,5.2,45.4,1,0,1
185848153,5,14,2,74624.48,6.4,46.3,0,0,1
2169865032,6,12,2,53590.68,5.8,44.2,1,0,1
8597982608,6,13,0,48721.12,6.7,43.8,0,0,0
8669190781,6,11,2,48027.82,6.5,44.6,1,0,1
7612660505,6,12,2,56270.02,4.9,44.4,0,1,1
7298320794,6,11,2,79124.38,5.2,44.6,0,0,1
8992828570,6,12,2,65410.37,6.1,44.5,0,1,1
8657562332,6,13,0,68307.36,6,46.2,1,0,0
1615042344,5,11,2,73686.8,6.8,44.6,0,0,1
5105605134,7,12,1,66032.16,5.4,44,1,0,0
3366173024,7,12,0,61563.3,5.2,44.6,0,1,0
6563701204,6,11,2,76760.47,7.6,44.3,0,0,1
3382408833,6,12,2,62461.37,7,44.4,0,1,1
6498632329,7,15,4,36696.15,5.8,47.4,0,0,1
8624123998,7,12,2,38451.07,6.5,45.2,0,0,1
1584622176,6,11,0,58687.84,5.9,44.9,0,0,0
2675547925,6,12,2,45839.35,4.9,43.9,0,0,1
297137294,6,12,0,58795.28,6.2,44.1,0,0,0
4372830536,6,12,2,67711.72,6.2,44.3,0,1,1
8167158442,6,11,1,55514.9,6.8,44.5,0,0,0
2219241287,6,12,0,46239.56,3.1,44,1,0,0
7390492483,7,11,0,45018,6.5,45.3,0,1,0
2800941349,8,12,2,39538.2,6.2,45.2,0,0,1
289236969,6,11,0,68934.22,4.8,44.3,0,0,0
3583889149,6,12,2,55625.65,5.3,43.9,1,0,1
2841264618,6,11,0,42243.69,6.7,45.3,0,1,0
1348240823,7,10,2,41953.15,6,44.8,0,1,1
9390896770,8,11,2,50590.44,6.2,45,1,0,1
1740227607,6,11,2,55700.6,4.6,44.7,0,0,1
9097553805,7,11,2,65421.34,6.2,45.9,1,0,1
9085029567,6,11,0,39072.45,5.2,44.6,1,0,0
6691628478,6,13,0,68881.77,5.2,43.7,0,0,0
989388747,6,13,0,54186.75,6,44.1,0,1,0
8858077112,6,13,2,40422.59,6.1,46.1,0,0,1
9737803849,8,14,1,78618.91,5.6,46,1,0,0
9137036853,5,11,2,53460.22,6.3,44.8,0,0,1
5499851967,8,12,2,83673.06,6.7,46,0,1,1
7537472976,7,13,2,59766.05,6.3,46.4,0,0,1
9793509686,6,14,2,56405.08,6.2,43.3,0,0,1
640448951,5,10,2,39301.21,5.9,45,0,0,1
3046396149,7,14,2,45781.6,6.1,46.9,0,1,1
2972460360,6,11,2,75925.5,4.3,44.3,0,0,1
3860441580,7,13,2,70832.82,8.1,45.6,0,0,1
9100775300,7,11,0,94731.55,5.5,44.9,0,1,0
4066060283,7,13,2,43680.71,6.2,43.5,0,0,1
7467534395,5,11,0,63340.46,6.7,45.4,1,0,0
2420230209,6,13,2,63476.21,7.7,43.8,0,0,1
4898695532,6,13,0,59256.19,6,43.7,1,0,0
4162855514,7,13,0,71598.56,5.5,43.4,0,1,0
6471856345,6,11,0,62162.08,5.8,44.7,0,1,0
8220740949,5,10,0,50075.97,5.6,45,1,0,0
1450424571,6,13,1,71450.76,3.4,43.9,0,0,0
2713568456,7,11,2,48030.52,7.1,45.1,0,1,1
2342364645,8,12,2,54613.89,5.7,45.2,1,0,1
8864915196,6,13,0,62253.71,5.8,46.3,0,0,0
4191000725,5,11,0,47130.52,4.9,45.4,0,0,0
9827757696,6,11,2,56071.29,4.8,45.4,0,0,1
7953863445,6,12,2,42745.29,7.1,44.4,0,0,1
9802687770,7,12,2,68050.3,7.1,44,0,0,1
791523603,7,12,0,67984.27,5.7,44.6,0,1,0
9293272941,8,12,2,55861.01,5.9,45.1,0,0,1
2528371358,7,12,0,50139.75,6.6,44.6,0,1,0
2884123998,5,11,2,33662.9,5.9,45.5,0,0,1
4483048779,6,13,2,70904.07,6.7,44.1,0,1,1
4444487143,6,12,2,61035,6.8,44.3,0,1,1
1376705,7,11,2,49994.38,5.8,44.8,0,1,1
6306852370,8,13,0,46186.71,5,45.7,1,0,0
1062987100,6,13,2,60174.82,3.8,46.1,0,0,1
212553165,5,13,2,92518.62,5.9,46.2,0,0,1
2431730386,5,11,2,64018.13,4.1,44.6,1,0,1
3852755663,6,10,1,54855.39,5.9,45.1,0,1,0
5690238765,6,13,4,66195.02,6.9,43.9,0,1,1
2628946282,7,11,2,62375.13,5.3,45.2,1,1,1
1424796136,5,11,2,54138.01,6.6,45.4,0,0,1
6952166728,6,13,2,87542.97,6.4,46.4,0,0,1
3271184831,5,12,0,56005.76,2.7,45.6,1,0,0
9411425919,6,11,0,61723.3,6.1,44.7,0,0,0
9579394126,5,12,2,41102.97,5.7,44,0,0,1
881990161,6,12,2,66202.37,6.8,44.2,0,0,1
2560887293,6,10,0,88637.77,4.9,45.1,0,1,0
4368719067,6,12,2,84148.32,6.9,44.1,0,0,1
6059520090,5,12,2,44284.08,6.6,45.5,0,0,1
2098877663,6,11,1,56201.81,6.7,45.5,0,0,0
5020126669,6,11,2,36498.74,6.1,45.5,0,0,1
7726897495,6,12,2,80498.39,5.8,44.4,0,1,1
7865210685,6,12,0,51148.9,6,45.8,0,0,0
2399745475,7,12,2,43650.28,7,44,1,1,1
5202592506,6,13,2,34755.27,4.9,43.7,1,0,1
8030843138,6,11,0,55922.86,4.7,45.6,0,0,0
6531140682,6,11,0,63295.67,6.1,44.7,1,0,0
2670479241,5,14,2,54273.15,6.7,46.3,1,0,1
606720383,7,15,0,69418.76,6,46.4,0,0,0
4399202215,6,11,2,38436.04,6.2,45.2,1,0,1
9748396475,6,12,0,87162.9,4.2,44.4,0,1,0
977286898,7,15,0,31410.4,7.1,47,0,0,0
1879311577,6,12,2,34701.41,6.7,44.4,0,1,1
2055275355,7,11,0,79076.12,5.6,44.8,0,1,0
4684359214,6,10,0,57310.71,5.6,45.4,0,0,0
4080493679,6,11,2,60701.87,4.6,45.7,0,0,1
1027886529,5,10,2,42253.69,5.3,45,0,0,1
5858100903,6,11,0,67113.53,5,45.5,1,0,0
5920963924,6,12,2,31630.2,5.9,44.5,0,1,1
659777818,6,14,4,68976.91,4.1,46.3,1,1,1
1310364257,6,13,2,58021.9,5.2,43.5,0,0,1
4641111216,9,13,4,43899.78,6.5,45.4,0,1,1
8892399282,6,13,0,56344,6.4,46.4,1,0,0
4202950024,7,12,0,67957.27,6,46.1,0,1,0
1693265107,6,12,2,73257.47,6,44.6,0,1,1
4905397693,7,13,0,78537.16,7.6,44.2,0,1,0
7678178711,8,12,0,90752.4,4.8,45.1,0,0,0
6637137561,6,12,2,79884.49,6.5,45.9,1,0,1
8542537266,6,11,2,71612.99,7.1,44.7,0,0,1
2773873839,6,12,2,42368.32,6.9,44.1,0,0,1
1601572462,6,12,2,34658.34,4.7,45.6,0,0,1
8564904449,6,11,0,50216.86,7.1,44.3,0,0,0
1446903529,5,11,0,61632.68,5.8,45.6,0,0,0
6853635520,6,13,2,57455.98,7.5,46,0,1,1
7602243745,6,12,0,62149.37,6.6,45.7,0,1,0
2341725021,6,12,2,86987.7,5.3,46,0,0,1
5232312093,6,12,4,40151.77,6.1,44.2,0,1,1
2603372691,6,12,2,81287.84,5.5,44,0,0,1
6628339603,7,12,0,64321.61,6.7,45.5,0,1,0
2706446575,6,13,2,65968.53,5,44.2,0,1,1
6714685571,6,12,2,47191.13,5.9,43.9,0,0,1
6304405616,6,12,0,63295.1,5.4,44.4,0,1,0
8357594052,6,12,2,73019.23,5.5,44.6,0,1,1
6889404722,6,10,2,45664.13,3.8,45,0,0,1
7647314349,6,11,0,71543.68,6,45.7,0,0,0
8128495287,6,12,0,89844.32,6.6,44.1,1,0,0
2841838086,6,11,2,47340.5,4.8,44.7,1,0,1
4990689021,6,13,0,50667.32,5.2,45.9,0,1,0
92955703,6,12,2,53208.31,5.4,44.6,0,1,1
5742963535,6,12,0,48434.59,5.2,44.7,0,1,0
359727396,6,10,0,77511.51,5.5,44.8,0,0,0
1090368354,6,13,2,58183.2,4.5,44.1,0,1,1
8893719818,6,10,0,43813.33,4.6,45.3,0,0,0
8004333476,6,13,0,41089.51,7.3,45.9,1,0,0
3547375895,7,10,0,16855.13,5.6,44.5,1,1,0
4414966129,5,11,0,51131.37,5.9,45.3,0,0,0
5248684077,7,11,2,58068.91,5.8,45.1,1,1,1
9670186252,6,13,2,43553.25,7.1,45.8,0,1,1
818589185,7,12,2,43855.3,6.8,44.6,0,1,1
9449871970,6,12,2,38741.73,7.2,44.3,0,1,1
2600607224,7,11,0,71751.73,4.9,44.9,0,1,0
9712258317,7,12,2,51492.34,5.3,46.2,0,1,1
3738174498,6,13,2,33127.08,6.6,45.8,1,1,1
6177067858,6,12,2,30040.53,7.1,45.6,0,1,1
4556305925,7,12,0,43927.52,3.8,46,0,0,0
3883296867,5,11,0,62011.29,6.9,45.4,0,0,0
6409271350,6,15,2,55765.97,6.6,46.9,0,0,1
6907176472,7,12,2,63590.74,5.7,45.4,0,1,1
8101981603,6,12,2,63003.85,8.7,46,0,0,1
2998200561,5,13,4,46531.87,6.7,46.1,1,0,1
1411810877,5,12,2,73185.33,5.4,45.7,0,0,1
9830920550,8,14,0,25882.96,5.9,47.2,1,1,0
9897962613,6,12,0,37185.45,5.1,43.9,1,0,0
4097174246,7,13,0,46858.83,7.4,43.7,0,0,0
8356801876,6,13,0,71931.4,7.8,44.1,0,1,0
9517052321,6,13,2,63001.42,7.1,43.8,0,0,1
5719077388,6,12,2,53502.6,5.7,45.8,1,0,1
2775852221,6,12,2,58164.36,5.9,44.4,0,1,1
839468710,6,12,0,60874.46,6,44.2,0,0,0
6814880528,5,14,0,59151.17,6.9,46.6,0,0,0
2839353185,7,12,2,90067.71,6.2,44.1,1,0,1
4204604536,7,15,4,45159.24,3.7,47.4,0,0,1
6935393738,7,14,0,70514.58,4.8,47.1,1,0,0
3545686122,8,12,2,27913.18,6.1,46.3,0,1,1
4108712491,6,12,2,70367.92,6.5,44.5,0,1,1
8510704252,7,12,2,55958.19,6.9,46.3,0,1,1
7387396386,6,10,0,53447.58,5.1,44.9,0,1,0
9630017510,6,11,0,56368.41,6,44.9,0,0,0
2286991757,6,12,0,77263.65,6.5,44.6,0,1,0
4355503536,7,13,0,80430.07,5.5,44.2,0,1,0
7137977113,6,11,2,64033.55,6.1,45.7,0,0,1
9678380357,6,12,2,34427.41,6.7,44,1,0,1
6438493723,7,15,0,77910.38,5.6,47.1,0,0,0
8218985253,5,12,0,44338.42,6.2,45.6,0,0,0
2967560985,6,11,2,56650.01,6.7,45.7,0,0,1
1764475510,6,13,2,84519.37,4.6,46.5,1,0,1
8953451154,6,12,2,61600.86,5,44.1,0,0,1
5306272160,5,13,2,70692.02,4.4,46.2,0,0,1
8966145789,7,13,2,36860.25,4.7,44.4,1,1,1
8532632548,7,11,2,39761.05,7.1,45.1,0,1,1
8299984353,7,15,2,59733.43,6.4,46.5,0,0,1
6768131083,6,10,2,55738.42,5.2,45.3,1,0,1
7388128227,7,12,0,55389.91,6.1,46.2,1,0,0
3270908413,7,12,2,63085.59,6.9,45.5,0,1,1
2950243100,5,10,0,52240.92,6.4,44.8,1,0,0
8293066170,6,12,0,62859.97,5.7,44.2,1,0,0
164892396,7,14,0,40616.9,6.9,46.3,0,1,0
4185389900,6,10,2,76490.95,4.6,45.4,0,0,1
6672142488,8,12,0,41538.81,6,45.2,1,0,0
8210350731,5,11,2,81032.97,7.4,44.8,0,0,1
9026179626,6,11,2,73240.99,5.8,44.9,0,1,1
7886538652,6,11,2,69958.67,6.4,44.3,0,0,1
4022866713,7,11,0,53785.93,7,45.2,0,1,0
9419261293,7,13,2,58415.42,6.3,46.6,1,1,1
370296259,6,14,2,59084.82,5.1,46.5,1,0,1
7352082445,6,12,0,35918.67,5.9,44.5,0,1,0
8142585245,6,11,4,72970.34,5.3,44.6,0,0,1
5701528309,7,14,2,48576.25,5.6,43.8,0,1,1
6010814240,7,13,0,63809.25,6.4,44.3,1,1,0
2322099637,6,15,2,89525.86,6.3,46.6,0,1,1
3636899647,7,10,0,61468.4,6.2,44.8,0,1,0
6558224554,7,15,2,78894.08,6.6,46.6,0,0,1
3414386426,7,14,1,57480.11,5.6,46.3,0,0,0
5036476556,6,11,2,36405.78,5.8,45.3,0,0,1
9273500295,5,14,2,64488.14,7.7,46.4,0,0,1
3303668193,5,10,4,27891.87,6,45.1,1,0,1
139046100,7,12,0,39754.33,7.4,44.6,1,1,0
5747209935,7,12,2,46299.72,6.1,45.9,0,1,1
3296862796,7,13,2,63456.5,5.6,46.3,0,0,1
9684634442,6,11,2,61607.79,5.4,45,0,1,1
7995598770,6,12,0,64360.29,6.5,43.9,0,0,0
7656527671,6,12,2,55225.55,6.5,44,0,0,1
4748810448,8,15,0,86886.74,6.9,47.2,0,1,0
497702952,8,13,0,64089.39,5.1,45.8,0,0,0
2962409778,7,12,0,61301.18,6.9,46.2,0,0,0
1192457512,6,10,0,52001.44,6.4,45.2,1,0,0
3628286632,6,12,0,19969.51,5.9,45.8,0,0,0
154008940,5,12,0,72252.03,6.4,45.6,0,0,0
3537314401,6,11,2,70922.93,5.2,44.4,1,0,1
6298735004,6,12,2,48532.35,5.5,44,1,0,1
16514420,6,12,2,52263.97,5.5,44.1,0,0,1
5155942121,6,12,2,67856.28,7.4,44.3,0,1,1
3961775703,5,11,0,50067.45,5.8,45.3,1,0,0
8187667285,6,13,2,73623.38,5.4,46.2,0,0,1
4167208670,6,12,2,79915.24,4.4,44.4,1,1,1
5389471872,6,11,2,43416.39,5.7,45,0,1,1
3446075345,7,13,2,41464.02,4.8,43.4,0,1,1
6555174084,6,11,0,77442.08,5.9,44.6,1,0,0
2339799492,7,14,0,75781.59,5.2,47,1,0,0
5726431438,7,12,2,56372.05,7.8,46,0,0,1
934814392,8,13,2,80146.43,5.2,46.7,1,1,1
1341543288,7,13,2,42839.1,7.5,45.7,1,1,1
5171527908,6,14,0,39261.88,5.8,46.6,0,0,0
3192575446,6,12,0,81854.26,6.1,44.2,0,0,0
2459946679,6,10,0,36366.16,5.8,44.7,1,1,0
5824297658,6,11,0,66061.1,5.6,45.2,1,1,0
331431775,6,11,0,52585.26,5.2,44.4,1,0,0
7978716749,6,13,0,67390.81,7.1,45.9,0,0,0
4358434990,6,13,2,22736.25,5.2,46.1,0,1,1
9113455424,6,12,2,41224.76,6.7,44.2,0,0,1
2736816303,6,11,1,62585.67,6.5,44.5,0,0,0
7951701955,7,13,0,76091.22,6.1,44.2,0,1,0
7214593242,6,12,2,61311.78,7,44.2,0,0,1
9868663499,6,12,0,54314.18,6.1,44.6,0,1,0
4894225270,6,12,4,75787,5.5,44.2,0,0,1
6111241811,7,14,2,61124.78,6.7,46.8,0,1,1
6146007102,6,12,2,63509.06,4.6,45.7,0,0,1
531530864,6,12,0,43307.63,5.7,46,0,0,0
4050823053,6,12,2,65070.64,5.2,44.1,0,0,1
7388432938,7,12,0,69692,7.7,44.6,0,1,0
5037350027,6,13,0,38937.13,6.2,43.8,0,0,0
5159057737,7,12,2,62867.09,7.5,44.6,1,1,1
8112949697,6,13,0,73172.6,5.2,44.2,0,1,0
4459418292,6,13,0,61548.23,5.7,46.3,0,0,0
8558220636,6,11,2,46121.67,7.9,44.6,1,0,1
